rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,rank_inj,home_rank,roster_rank,runs_per_game,runs_conceded_per_game,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
262,Green Bay,Green Bay,-2.85166349260101,-3.56107252100905,-6.41273601361006,-25.3205775554719,-13.3330637497471,241,262,65.680357285,342,262,221,240,0.5,0.366666666666667,15,11,16,14,#E5EFF7,#CEE0F0,#D5E5F3,#6F9CC3,#CED6BE,Green Bay plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Green Bay performs at a similar level regardless of the pace of the game.
263,Ball State,Ball State,-2.81122966988407,-3.8486906298084,-6.65992029969247,-1.00302537773664,38.7073190194676,238,264,68.385400540326,234,263,251,265,0.413793103448276,0.413793103448276,12,12,13,16,#E5EFF7,#CADEEF,#D3E4F2,#F8FBDF,#F7B68F,Ball State performs at a similar level against both good and bad teams.,Ball State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
264,UMBC,UMBC 📈,-1.40242798981396,-5.28068992206811,-6.68311791188207,53.3010030109396,20.9338576118483,214,307,74.332820799,6,264,347,261,0.433333333333333,0.5,13,15,10,21,#F2F7FB,#B6D2EA,#D3E4F2,#D74662,#F3CCA3,UMBC plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UMBC performs at a similar level regardless of the pace of the game.
265,Georgia Southern,Georgia Southern 🔥,-2.01315796164201,-4.67056469602939,-6.6837226576714,71.7047594740548,15.2972435016764,227,287,70.847000936736,81,265,26,263,0.272727272727273,0.454545454545455,9,15,9,24,#EDF3F9,#BFD7EC,#D3E4F2,#A31043,#F2D3AA,Georgia Southern plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Georgia Southern performs at a similar level regardless of the pace of the game.
266,Old Dominion,Old Dominion,-5.1904809862688,-1.5009611785268,-6.6914421647956,-0.486312288489617,7.21674053884113,288,208,71.220644931756,60,266,138,275,0.387096774193548,0.516129032258065,12,16,6,25,#D0E2F1,#EAF2F9,#D3E4F2,#FBFDDF,#F0DDB3,Old Dominion performs at a similar level against both good and bad teams.,Old Dominion performs at a similar level regardless of the pace of the game.
267,Texas Southern,Texas Southern,-6.08153458461867,-0.706879120857867,-6.78841370547653,-28.4729664446739,-15.106040013226,301,187,69.818228849097,128,267,189,289,0.451612903225806,0.870967741935484,14,27,15,16,#C8DDEF,#F5F9FC,#D3E3F2,#638FBE,#C9D4BF,Texas Southern plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Texas Southern performs at a similar level regardless of the pace of the game.
268,San Jose State,San Jose State 📉,-1.5325724195142,-5.26141266268554,-6.79398508219975,-5.29652865042937,-4.35818132932331,217,304,67.226102484084,294,293,139,210,0.225806451612903,0.516129032258065,7,16,8,23,#F1F6FB,#B7D2EA,#D3E3F2,#DBEBDB,#E4E1BC,San Jose State performs at a similar level against both good and bad teams.,San Jose State performs at a similar level regardless of the pace of the game.
269,UTSA,UTSA,0.190768118595761,-7.00021060616099,-6.80944248756523,88.1266540664641,-0.529408231531758,181,335,71.8409359839,42,268,237,269,0.387096774193548,0.258064516129032,12,8,10,21,#FFFDFC,#9FC3E3,#D2E3F2,#93003A,#EDE6BC,UTSA plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UTSA performs at a similar level regardless of the pace of the game.
270,Jacksonville,Jacksonville 💥,-4.94828137888743,-1.87417675511915,-6.82245813400658,-25.9762342635347,-23.5923346250761,285,216,67.665404042505,268,281,65,279,0.633333333333333,0.6,19,18,13,17,#D2E3F2,#E5EFF7,#D2E3F2,#6C9AC2,#B5C9C1,Jacksonville plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Jacksonville plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
271,Central Connecticut,Central Connecticut 🔒,-3.45914061261667,-3.39578268258933,-6.854923295206,-1.42221863044181,20.2754909127208,253,258,67.759718763886,262,269,352,284,0.535714285714286,0.285714285714286,15,8,17,11,#E0EBF6,#D0E2F1,#D2E3F2,#F5F9DE,#F3CDA4,Central Connecticut performs at a similar level against both good and bad teams.,Central Connecticut performs at a similar level regardless of the pace of the game.
272,Niagara,Niagara,-3.04146546939767,-3.90791167706372,-6.9493771464614,68.6970479324759,-26.9381465671265,244,265,68.6083395410769,215,270,361,283,0.290322580645161,0.451612903225806,9,14,15,16,#E3EEF7,#C9DEEF,#D2E3F2,#AB1948,#ACC5C1,Niagara plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Niagara plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
273,Southern Utah,Southern Utah,-1.77173711185867,-5.1818619473588,-6.95359905921747,-2.89572531494185,-12.3648295376368,222,299,71.107637706038,66,271,326,290,0.275862068965517,0.413793103448276,8,12,8,21,#EFF5FA,#B8D3EA,#D2E3F2,#EBF4DD,#D0D7BE,Southern Utah performs at a similar level against both good and bad teams.,Southern Utah performs at a similar level regardless of the pace of the game.
274,SIU Edwardsville,SIU Edwardsville,-3.45286277245467,-3.54444154631553,-6.9973043187702,10.2350552970743,-11.6136181877373,252,261,68.4407741430301,226,272,36,287,0.333333333333333,0.466666666666667,10,14,14,16,#E0EBF6,#CEE1F1,#D1E3F1,#FFDBC5,#D2D8BE,SIU Edwardsville performs at a similar level against both good and bad teams.,SIU Edwardsville performs at a similar level regardless of the pace of the game.
275,Middle Tennessee,Middle Tennessee,-6.0308313591186,-0.976799954873233,-7.00763131399184,-6.58875710848628,-12.1242199048816,298,195,67.14433708279,300,273,3,239,0.258064516129032,0.483870967741935,8,15,12,19,#C9DDEF,#F1F6FB,#D1E2F1,#D2E6DA,#D1D7BE,Middle Tennessee performs at a similar level against both good and bad teams.,Middle Tennessee performs at a similar level regardless of the pace of the game.
276,Binghamton,Binghamton,-3.70470729821999,-3.386349033215,-7.091056331435,-22.1160371490565,8.17342112101193,259,257,68.7521857137143,201,274,112,286,0.428571428571429,0.321428571428571,12,9,13,15,#DDEAF5,#D0E2F1,#D1E2F1,#7BAAC8,#F0DCB2,Binghamton plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Binghamton performs at a similar level regardless of the pace of the game.
277,Florida International,Florida International 🔒,-3.86142548659254,-3.25013983006416,-7.11156531665671,8.02484999143546,13.3227993081558,263,252,72.096008595,34,275,167,228,0.3125,0.75,10,24,10,22,#DCE9F5,#D2E3F2,#D1E2F1,#FFE2CB,#F1D6AC,Florida International performs at a similar level against both good and bad teams.,Florida International performs at a similar level regardless of the pace of the game.
278,New Hampshire,New Hampshire 📉,-7.78165283855114,0.560343000811196,-7.22130983773994,85.9857898044,-36.3969590656223,318,154,72.919220506,21,276,290,288,0.233333333333333,0.633333333333333,7,19,15,15,#B9D4EA,#FFFBF7,#D0E2F1,#93003A,#95B9C3,New Hampshire plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,New Hampshire plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
279,Sacred Heart,Sacred Heart,-3.77599694158533,-3.44907037905133,-7.22506732063667,-9.20068881189829,-30.2494898257729,260,260,70.642630196281,87,277,202,301,0.444444444444444,0.296296296296296,12,8,13,15,#DDEAF5,#CFE1F1,#D0E2F1,#C0DDD7,#A4C1C2,Sacred Heart performs at a similar level against both good and bad teams.,Sacred Heart plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
280,Air Force,Air Force 📉💥,-0.525864722554608,-6.83327116325956,-7.35913588581417,-6.69265777172342,57.8088811523317,196,334,64.203069364,358,278,362,234,0.290322580645161,0.548387096774194,9,17,9,22,#FAFCFD,#A1C5E4,#CFE1F1,#D1E6DA,#FB9E79,Air Force performs at a similar level against both good and bad teams.,Air Force plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
281,New Mexico State,New Mexico State,-4.36732011435962,-3.04131779379707,-7.40863790815669,-14.8729482331452,27.6795762324568,274,249,67.7308248263169,266,279,11,233,0.321428571428571,0.785714285714286,9,22,9,19,#D8E6F3,#D5E5F3,#CFE1F1,#9AC8D2,#F5C49C,New Mexico State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,New Mexico State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
282,Presbyterian,Presbyterian,-3.17094713320929,-4.2600147006255,-7.43096183383479,49.9541913794081,-13.7672285605843,247,274,68.970463493619,182,280,318,277,0.517241379310345,0.482758620689655,15,14,11,18,#E2EDF6,#C4DBEE,#CEE1F1,#DF5168,#CDD5BE,Presbyterian plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Presbyterian performs at a similar level regardless of the pace of the game.
283,Western Illinois,Western Illinois,-7.60945545116512,0.0857687222898944,-7.52368672887522,-36.2881480483769,-25.0346228746688,315,172,66.92113186554,307,282,343,291,0.178571428571429,0.535714285714286,5,15,17,12,#BBD5EB,#FFFEFD,#CEE0F0,#3E70B1,#B1C7C1,Western Illinois plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Western Illinois plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
284,The Citadel,The Citadel,-3.40077091373524,-4.24560752551096,-7.6463784392462,12.831270079937,14.8740943931152,251,273,67.173771261387,299,283,193,253,0.275862068965517,0.448275862068966,8,13,8,21,#E0ECF6,#C5DBEE,#CDE0F0,#FFD2BF,#F2D4AA,The Citadel performs at a similar level against both good and bad teams.,The Citadel performs at a similar level regardless of the pace of the game.
285,Canisius,Canisius,-5.67572611128472,-1.97851717099388,-7.6542432822786,36.3324398280917,42.0377643672449,295,221,68.7473394850447,202,284,118,270,0.466666666666667,0.533333333333333,14,16,13,18,#CCDFF0,#E4EEF7,#CDE0F0,#F18086,#F8B28B,Canisius plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Canisius plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
286,Tennessee State,Tennessee State,-5.48760871887333,-2.3589608992486,-7.84656961812193,-16.2132694793408,-8.2115065999961,292,235,70.089064832361,111,285,87,250,0.518518518518518,0.481481481481481,14,13,14,15,#CEE0F0,#DEEBF5,#CCDFF0,#92C3D1,#DADCBD,Tennessee State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Tennessee State performs at a similar level regardless of the pace of the game.
287,Boston University,Boston University,-6.63274723496253,-1.31503865189932,-7.94778588686185,32.5703549460307,-18.5466883459262,308,204,67.796808152864,259,286,331,295,0.46875,0.71875,15,23,15,17,#C3DAED,#EDF3F9,#CBDFF0,#F68D8E,#C1CFBF,Boston University plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Boston University plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
288,Denver,Denver 📉,0.220416999654911,-8.22944199973359,-8.00902500007868,49.7048563962941,26.7784811988877,180,352,71.6384001341,47,287,149,276,0.333333333333333,0.533333333333333,10,16,13,17,#FFFDFC,#8EB9DE,#CBDEF0,#DF5269,#F4C59D,Denver plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Denver plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
289,Le Moyne,Le Moyne 📈,-3.59728789296467,-4.44359915646667,-8.04088704943133,-30.0100224737413,-21.0472235482684,257,278,69.0112906147235,180,288,19,293,0.538461538461538,0.538461538461538,14,14,10,16,#DEEBF5,#C2D9ED,#CBDEEF,#5D89BC,#BBCCC0,Le Moyne plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Le Moyne plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
290,Grambling St.,Grambling 🔥,-6.37849415880667,-2.05378768014687,-8.43228183895353,-30.497472231255,-27.7741590606768,304,224,66.086129875,333,289,299,316,0.32258064516129,0.387096774193548,10,12,17,14,#C6DBEE,#E2EDF6,#C8DDEF,#5B87BB,#AAC4C1,Grambling plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Grambling plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
291,Central Michigan,Central Michigan,-9.27240997315701,0.68440479015577,-8.58800518300124,-19.0175310406678,-10.1930107851949,336,153,67.285786924398,289,290,130,313,0.451612903225806,0.516129032258065,14,16,17,14,#ACCBE7,#FFFAF5,#C7DCEE,#87B7CD,#D6DABE,Central Michigan plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Central Michigan performs at a similar level regardless of the pace of the game.
292,Wagner,Wagner,-9.11637805568244,0.420116847864023,-8.69626120781842,10.1579666015615,-16.0034953706929,332,163,63.58915034,360,310,267,318,0.25,0.5,7,14,13,15,#ADCCE7,#FFFCF9,#C6DCEE,#FFDBC5,#C7D2BF,Wagner performs at a similar level against both good and bad teams.,Wagner performs at a similar level regardless of the pace of the game.
293,Portland,Portland,-0.680935009692805,-8.0493883606196,-8.73032337031241,-22.8148345251316,-12.3038553930506,198,348,69.0485605867824,177,291,32,311,0.241379310344828,0.724137931034483,7,21,10,21,#F8FBFD,#91BBDF,#C6DCEE,#78A7C7,#D0D7BE,Portland plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Portland performs at a similar level regardless of the pace of the game.
294,Utah Tech,Utah Tech 🔒,-6.0374070088,-2.99360067777467,-9.03100768657467,-0.0110958054701655,-11.6954256468987,300,248,71.8432355302,41,292,142,282,0.379310344827586,0.758620689655172,11,22,10,20,#C9DDEF,#D6E5F3,#C4DAEE,#FEFEDF,#D2D8BE,Utah Tech performs at a similar level against both good and bad teams.,Utah Tech performs at a similar level regardless of the pace of the game.
295,South Carolina Upstate,South Carolina Upstate,-5.88587460189234,-3.30617898658779,-9.19205358848013,45.5158850676842,-13.7699373345082,297,253,68.7588974723853,200,294,296,305,0.222222222222222,0.592592592592593,6,16,7,20,#CADEEF,#D1E3F1,#C3DAED,#E46072,#CDD5BE,South Carolina Upstate plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,South Carolina Upstate performs at a similar level regardless of the pace of the game.
296,Delaware State,Delaware State 🔥,-9.166425362,-0.16756258141,-9.33398794341,-1.23003234391567,18.6385060380968,334,175,70.031140872837,115,295,83,332,0.354838709677419,0.516129032258065,11,16,13,18,#ADCCE7,#FCFDFE,#C2D9ED,#F6FADE,#F3CFA6,Delaware State performs at a similar level against both good and bad teams.,Delaware State performs at a similar level regardless of the pace of the game.
297,Alcorn State,Alcorn State,-1.37193430395729,-8.1730927994489,-9.54502710340618,-28.6567083063765,2.52562839323345,213,350,68.9131553633456,190,296,240,321,0.419354838709677,0.451612903225806,13,14,13,18,#F2F7FB,#8FBADE,#C1D8ED,#628EBE,#EFE3B9,Alcorn State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Alcorn State performs at a similar level regardless of the pace of the game.
298,Southern,Southern 🥶,-9.32872679733333,-0.290160700706267,-9.6188874980396,20.3858332722891,-46.9908262789821,337,178,69.9550952446877,119,297,48,285,0.275862068965517,0.586206896551724,8,17,15,15,#ABCBE6,#FBFCFD,#C0D8ED,#FFB7AB,#7BACC5,Southern plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Southern plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
299,Bellarmine,Bellarmine,-3.15257888369267,-6.63260053559333,-9.785179419286,-6.53280913440173,0.229195659339999,246,330,66.4692742928,324,298,208,298,0.178571428571429,0.392857142857143,5,11,5,23,#E2EDF6,#A4C7E4,#BFD7EC,#D2E6DA,#EFE6BB,Bellarmine performs at a similar level against both good and bad teams.,Bellarmine performs at a similar level regardless of the pace of the game.
300,Southeastern Louisiana,Southeastern Louisiana 🥶,-5.41491404676667,-4.46897101197466,-9.88388505874133,14.9420937481717,-22.8469819361014,290,279,66.69456962634,316,299,342,302,0.413793103448276,0.413793103448276,12,12,12,17,#CEE1F1,#C2D9ED,#BFD7EC,#FFCAB9,#B7CAC0,Southeastern Louisiana performs at a similar level against both good and bad teams.,Southeastern Louisiana plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
301,DePaul,DePaul,-3.19776023209162,-6.73338766069549,-9.93114789278711,-12.807550172934,-45.328947556326,248,333,69.266415875264,166,300,319,274,0.3125,0.96875,10,31,3,29,#E2EDF6,#A3C6E4,#BED7EC,#A8CFD4,#7FAEC5,DePaul plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,DePaul plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
302,Robert Morris,Robert Morris,-3.80580902824961,-6.13735876175114,-9.94316779000076,-20.5203766838631,-20.8850258409419,261,321,68.8099929289686,197,301,158,300,0.366666666666667,0.733333333333333,11,22,8,22,#DDEAF5,#ABCBE6,#BED7EC,#81B1CA,#BBCCC0,Robert Morris plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Robert Morris plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
303,Lafayette,Lafayette,-9.57947224094573,-0.37453755003034,-9.95400979097607,-1.20077401955442,-33.6560961806353,340,180,66.7881831894418,314,302,356,314,0.32258064516129,0.548387096774194,10,17,10,21,#A9CAE6,#F9FBFD,#BED7EC,#F6FADE,#9CBCC3,Lafayette performs at a similar level against both good and bad teams.,Lafayette plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
304,Navy,Navy,-6.62272419379043,-3.430015946479,-10.0527401402694,-8.78945669536548,27.5189814055038,306,259,66.8731072529015,309,303,174,296,0.333333333333333,0.3,10,9,12,18,#C3DAED,#D0E2F1,#BED6EC,#C3DED8,#F5C49C,Navy performs at a similar level against both good and bad teams.,Navy plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
305,Jackson State,Jackson State,-4.32545497826776,-5.74897110528134,-10.0744260835491,66.1318282494296,20.8603741914298,272,318,69.936831052666,120,304,266,268,0.28125,0.8125,9,26,15,17,#D8E7F3,#B0CEE8,#BDD6EC,#B3204C,#F3CCA3,Jackson State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Jackson State performs at a similar level regardless of the pace of the game.
306,Western Michigan,Western Michigan,-5.37885061839592,-4.87271213083686,-10.2515627492328,15.282627234975,16.9380685874536,289,293,69.8410395996211,126,305,23,308,0.32258064516129,0.645161290322581,10,20,11,20,#CFE1F1,#BCD5EB,#BCD6EB,#FFC9B8,#F2D1A8,Western Michigan performs at a similar level against both good and bad teams.,Western Michigan performs at a similar level regardless of the pace of the game.
307,Louisiana-Monroe,Louisiana-Monroe,-5.83046930996249,-4.4361970174015,-10.266666327364,4.33750535066797,-16.8625964183349,296,277,68.6820912621949,210,306,156,337,0.357142857142857,0.535714285714286,10,15,9,19,#CBDEEF,#C2D9ED,#BCD5EB,#FFEFD4,#C5D1BF,Louisiana-Monroe performs at a similar level against both good and bad teams.,Louisiana-Monroe performs at a similar level regardless of the pace of the game.
308,Northern Illinois,Northern Illinois,-3.85229918310533,-6.50687961919333,-10.3591788022987,2.05380770044949,50.7531115050278,262,327,69.8353420194,127,313,346,278,0.321428571428571,0.571428571428571,9,16,9,20,#DCE9F5,#A6C8E5,#BCD5EB,#FFF7DA,#FAA781,Northern Illinois performs at a similar level against both good and bad teams.,Northern Illinois plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
309,Campbell,Campbell,-3.5010212526994,-7.02314129702954,-10.5241625497289,37.2067737729339,6.4249618355129,255,336,67.5852168726542,274,307,141,303,0.448275862068966,0.586206896551724,13,17,11,18,#DFEBF5,#9FC3E3,#BAD4EB,#EF7D84,#F0DEB4,Campbell plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Campbell performs at a similar level regardless of the pace of the game.
310,Eastern Illinois,Eastern Illinois,-8.61350516072499,-1.9382665924496,-10.5517717531746,-6.80090583191273,44.2882683749989,323,220,68.5751606361545,217,308,341,294,0.392857142857143,0.428571428571429,11,12,10,18,#B2CFE8,#E4EEF7,#BAD4EB,#D1E5DA,#F8AF89,Eastern Illinois performs at a similar level against both good and bad teams.,Eastern Illinois plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
311,Northern Arizona,Northern Arizona,-5.45055638865853,-5.25245451373691,-10.7030109023954,-34.1214002285267,25.2176074021043,291,303,69.9300059117082,121,309,66,281,0.363636363636364,0.606060606060606,12,20,14,19,#CEE0F0,#B7D2EA,#B9D4EB,#4A78B5,#F4C79E,Northern Arizona plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Northern Arizona plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
312,South Carolina State,South Carolina State 📈,-8.70573612613333,-2.12703245158667,-10.83276857772,-10.7160863090705,-32.5206937813135,326,230,71.4928828906,52,311,215,317,0.233333333333333,0.9,7,27,12,18,#B1CEE8,#E1EDF6,#B8D3EA,#B6D7D6,#9FBEC2,South Carolina State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,South Carolina State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
313,William & Mary,William & Mary,-4.4918852047379,-6.39337269206972,-10.8852578968076,12.6393268709875,26.0095987587372,276,324,67.402248266365,280,312,220,315,0.433333333333333,0.633333333333333,13,19,8,23,#D6E6F3,#A7C9E5,#B8D3EA,#FFD2BF,#F4C69E,William & Mary performs at a similar level against both good and bad teams.,William & Mary plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
314,Bethune-Cookman,Bethune-Cookman,-8.63654960873333,-2.49756862549,-11.1341182342233,-23.2609450955764,4.97858707437497,324,236,71.5219116619,51,314,128,340,0.354838709677419,0.451612903225806,11,14,15,16,#B2CFE8,#DCE9F5,#B7D2EA,#77A5C6,#F0E0B6,Bethune-Cookman plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Bethune-Cookman performs at a similar level regardless of the pace of the game.
315,Coastal Carolina,Coastal Carolina,-6.03313388754667,-5.23217352559333,-11.26530741314,5.58298757523934,24.3405925698644,299,301,71.0195971207029,68,315,233,312,0.344827586206897,0.655172413793103,10,19,7,22,#C9DDEF,#B7D2EA,#B6D1E9,#FFEBD1,#F4C89F,Coastal Carolina performs at a similar level against both good and bad teams.,Coastal Carolina plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
316,Valparaiso,Valparaiso,-6.63242186912,-5.01278559758,-11.6452074667,-3.90148823550203,-22.37943123481,307,296,69.266858948021,165,316,325,306,0.161290322580645,0.741935483870968,5,23,6,25,#C3DAED,#BAD4EB,#B3D0E9,#E4F0DC,#B8CAC0,Valparaiso performs at a similar level against both good and bad teams.,Valparaiso plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
317,Elon,Elon,-4.22975429103064,-7.65511587553085,-11.8848701665615,-15.3369641348735,9.34017085952506,270,344,68.9426891789152,186,317,238,310,0.3,0.566666666666667,9,17,11,19,#D9E7F4,#96BEE0,#B2CFE8,#97C6D2,#F1DBB1,Elon plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Elon performs at a similar level regardless of the pace of the game.
318,Sacramento State,Sacramento State 🔥,-7.24356206531073,-4.76039609782853,-12.0039581631393,63.8815201978534,63.1116297521094,312,289,65.568445501,345,318,225,299,0.28125,0.5625,9,18,8,24,#BED7EC,#BED6EC,#B1CFE8,#B92750,#FC9773,Sacramento State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Sacramento State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
319,South Dakota,South Dakota,-2.10038257202733,-10.165553888,-12.2659364600273,1.73447233833123,-19.3826384179268,229,357,70.143695654969,106,319,52,297,0.321428571428571,0.464285714285714,9,13,9,20,#ECF3F9,#74A9D6,#AFCDE8,#FFF8DB,#BFCEC0,South Dakota performs at a similar level against both good and bad teams.,South Dakota plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
320,Chicago State,Chicago State,-9.16149602918183,-3.35343891196232,-12.5149349411441,74.1364840140644,3.43367343054843,333,254,67.7523709561493,265,320,242,328,0.346153846153846,0.576923076923077,9,15,8,18,#ADCCE7,#D1E2F1,#AECCE7,#9C093F,#EFE2B8,Chicago State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Chicago State performs at a similar level regardless of the pace of the game.
321,Fairleigh Dickinson,Fairleigh Dickinson,-4.00489900680578,-8.58429804006113,-12.5891970468669,-10.9281607143499,-3.00000484701631,264,354,73.092338364,19,321,324,330,0.307692307692308,0.461538461538462,4,6,4,9,#DBE8F4,#89B6DD,#ADCCE7,#B5D6D6,#E7E3BC,Fairleigh Dickinson plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Fairleigh Dickinson performs at a similar level regardless of the pace of the game.
322,Eastern Michigan,Eastern Michigan,-7.66726018318,-5.05084036666,-12.71810054984,1.4743278967116,-7.40184688196157,316,297,67.397169271156,281,322,157,333,0.310344827586207,0.586206896551724,9,17,11,18,#BAD4EB,#BAD4EB,#ACCCE7,#FFF9DC,#DCDDBD,Eastern Michigan performs at a similar level against both good and bad teams.,Eastern Michigan performs at a similar level regardless of the pace of the game.
323,Alabama State,Alabama State,-13.0642469039753,0.113781419121921,-12.9504654848534,38.8853827630113,-6.42707776500821,358,171,69.4239945477811,150,323,327,307,0.310344827586207,0.448275862068966,9,13,10,19,#8AB6DD,#FFFEFD,#ABCBE6,#ED7780,#DFDEBD,Alabama State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Alabama State performs at a similar level regardless of the pace of the game.
324,Alabama A&M,Alabama A&M 📈,-11.3356459946667,-1.7131109722676,-13.0487569669343,-1.27418461502161,-10.4495699441644,351,214,72.026253184,38,324,37,326,0.484848484848485,0.696969696969697,16,23,11,22,#99C0E1,#E7F0F8,#AACAE6,#F6FADE,#D5D9BE,Alabama A&M performs at a similar level against both good and bad teams.,Alabama A&M performs at a similar level regardless of the pace of the game.
325,Charleston Southern,Charleston Southern,-9.83925619330384,-3.21075199353499,-13.0500081868388,2.68446536923002,-27.6568745343208,341,250,68.4951691705432,222,325,198,341,0.296296296296296,0.518518518518518,8,14,7,20,#A7C8E5,#D3E3F2,#AACAE6,#FFF5D9,#ABC4C1,Charleston Southern performs at a similar level against both good and bad teams.,Charleston Southern plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
