rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
289,North Carolina A&T,North Carolina A&T,-4.74508455431516,-3.86706221231148,-8.61214676662664,36.103943576869,-7.82135498339126,281,267,68.8635197189603,170,292,9,20,#D1E2F1,#D3E4F2,#C2D9ED,#E56373,#E1DFBD,North Carolina A&T plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,North Carolina A&T performs at a similar level regardless of the pace of the game.
290,Sacred Heart,Sacred Heart,0.385913214420309,-9.08963881576492,-8.70372560134462,8.19664692703197,11.8068722512424,181,347,68.8803712205893,167,145,9,20,#FFFCFA,#98BFE1,#C1D9ED,#FFDBC5,#F1DAB0,Sacred Heart performs at a similar level against both good and bad teams.,Sacred Heart performs at a similar level regardless of the pace of the game.
291,Southeastern Louisiana,Southeastern Louisiana,-1.3637177552586,-7.34629497102849,-8.71001272628709,35.4698576615478,-36.7980315880261,214,332,71.851719366,31,243,15,15,#F1F6FB,#ACCBE7,#C1D9ED,#E66575,#ADC5C1,Southeastern Louisiana plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Southeastern Louisiana plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
292,Alcorn State,Alcorn State,-5.83914807047609,-2.89178231161503,-8.73093038209112,-3.54931012813759,13.8561039876897,307,249,69.2361787586445,141,300,17,17,#C6DCEE,#DEEAF5,#C1D9ED,#ECF5DD,#F1D8AE,Alcorn State performs at a similar level against both good and bad teams.,Alcorn State performs at a similar level regardless of the pace of the game.
293,Jackson State,Jackson State,-9.01688387460021,0.270633977922974,-8.74624989667724,30.9676285454217,-35.2054085396189,341,173,65.9968445058,326,206,11,19,#A7C9E5,#FFFDFB,#C1D9ED,#EE7982,#AFC6C1,Jackson State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Jackson State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
294,Austin Peay,Austin Peay,-6.68937429815034,-2.39545406943853,-9.08482836758887,-7.31430080116376,-27.7644987641107,318,236,66.4393048318513,310,196,10,17,#BED6EC,#E4EEF7,#BFD7EC,#D9EADB,#BDCDC0,Austin Peay performs at a similar level against both good and bad teams.,Austin Peay plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
295,Stetson,Stetson,-3.84139683807496,-5.41955928318367,-9.26095612125863,21.0545826349372,55.0023861938917,259,302,67.5434311952493,250,317,7,20,#D9E8F4,#C1D9ED,#BED6EC,#FEA39D,#F9AB85,Stetson plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Stetson plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
296,UTSA,UTSA,-5.70963322939765,-3.88361055659808,-9.59324378599574,-3.04426846003576,7.67794588347884,304,268,70.0044933015591,96,131,7,21,#C7DCEF,#D3E3F2,#BBD5EB,#EFF6DD,#F0DEB4,UTSA performs at a similar level against both good and bad teams.,UTSA performs at a similar level regardless of the pace of the game.
297,Northern Illinois,Northern Illinois,-8.37863354764126,-1.47802858990415,-9.85666213754541,-3.10344499556972,-33.3072995154577,334,220,68.8275162413271,173,326,9,21,#ADCCE7,#EEF4FA,#B9D4EB,#EFF6DD,#B3C8C1,Northern Illinois performs at a similar level against both good and bad teams.,Northern Illinois plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
298,Denver,Denver,-2.71825789045563,-7.26517063462132,-9.98342852507695,-41.9623342863095,-4.41996430409151,248,330,68.1675561835415,215,241,10,20,#E4EEF7,#ADCCE7,#B9D3EA,#5782B9,#E7E2BC,Denver plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Denver performs at a similar level regardless of the pace of the game.
299,Lafayette,Lafayette,-2.65660109689992,-7.50242061898913,-10.1590217158891,-12.5500182855228,-47.2533354298527,247,335,66.519945536399,304,249,9,20,#E5EFF7,#AACAE6,#B7D2EA,#BFDCD7,#9ABBC3,Lafayette performs at a similar level against both good and bad teams.,Lafayette plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
300,Air Force,Air Force,-5.76729691678296,-4.40647588548836,-10.1737728022713,-20.4772235655716,13.5833342763587,305,281,64.4567612586667,348,166,11,18,#C7DCEE,#CDE0F0,#B7D2EA,#97C6D2,#F1D8AE,Air Force plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Air Force performs at a similar level regardless of the pace of the game.
301,Sacramento State,Sacramento State,-5.3763150145604,-5.00951775328918,-10.3858327678496,-30.7799299444383,33.3993065331335,296,296,66.4900161594067,307,282,9,18,#CADEEF,#C6DCEE,#B6D1E9,#77A6C6,#F5C39B,Sacramento State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Sacramento State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
302,Saint Francis (PA),Saint Francis (PA),-5.38617048560982,-5.06387203447031,-10.4500425200801,-47.2817793110687,44.181521951184,297,297,68.9395185966179,162,256,8,21,#CADEEF,#C5DBEE,#B5D1E9,#4273B2,#F7B790,Saint Francis (PA) plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Saint Francis (PA) plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
303,Milwaukee,Milwaukee,-7.08997983274576,-3.3915753865391,-10.4815552192849,-41.563463084994,-17.6734197750172,323,261,68.7119640094838,183,242,9,22,#BAD4EB,#D8E7F3,#B5D1E9,#5884BA,#CFD6BE,Milwaukee plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Milwaukee performs at a similar level regardless of the pace of the game.
304,San Jose State,San Jose State,-4.60910377269925,-5.958687742785,-10.5677915154842,-43.0575343301576,11.9640952432124,278,312,66.9616409349087,282,325,7,23,#D2E3F2,#BBD5EB,#B4D1E9,#547FB8,#F1DAB0,San Jose State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,San Jose State performs at a similar level regardless of the pace of the game.
305,North Carolina Central,North Carolina Central,-7.26213689740139,-3.31061755511794,-10.5727544525193,-17.5301059143173,27.0702312452777,324,260,69.4283303313984,132,229,12,14,#B8D3EA,#D9E7F4,#B4D1E9,#A6CED4,#F4C9A1,North Carolina Central plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,North Carolina Central plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
306,Texas-Rio Grande Valley,Texas-Rio Grande Valley,-3.72028912816356,-6.99891527986873,-10.7192044080323,-27.9408253753719,5.98890067692097,258,327,72.803961798,18,343,6,23,#DBE8F4,#B0CEE8,#B3D0E9,#7FAFCA,#F0E0B6,Texas-Rio Grande Valley plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Texas-Rio Grande Valley performs at a similar level regardless of the pace of the game.
307,SIU Edwardsville,SIU Edwardsville,-8.81954929867535,-1.93751735557568,-10.757066654251,68.5743330975974,-3.31668578671549,337,227,70.4836140062607,76,144,9,21,#A9CAE6,#E9F1F8,#B3D0E9,#93003A,#E9E3BC,SIU Edwardsville plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,SIU Edwardsville performs at a similar level regardless of the pace of the game.
308,Robert Morris,Robert Morris,-3.01346449887695,-7.78635273370068,-10.7998172325776,25.8686650580803,-36.4943891306049,253,337,68.7392169607447,180,205,7,24,#E1ECF6,#A7C8E5,#B3D0E9,#F68F8F,#ADC5C1,Robert Morris plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Robert Morris plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
309,American,American,-5.8747060990549,-4.98624496639522,-10.8609510654501,-25.3291118855943,-14.4275699775325,308,294,66.3192153911333,316,29,10,22,#C6DBEE,#C6DCEE,#B2CFE8,#87B7CD,#D5D9BE,American plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,American performs at a similar level regardless of the pace of the game.
310,Saint Francis (NY),Saint Francis (NY),-6.37007352867787,-4.63798983088012,-11.008063359558,16.3753203759232,-37.553151431686,314,286,68.2919706779659,211,356,9,20,#C1D8ED,#CADEEF,#B1CFE8,#FFB8AB,#ABC4C1,Saint Francis (NY) plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Saint Francis (NY) plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
311,Florida A&M,Florida A&M,-6.80344144846748,-4.28006611298641,-11.0835075614539,6.86371599432913,-5.10833648984071,319,279,66.991106931372,278,268,11,17,#BDD6EB,#CEE1F1,#B1CEE8,#FFE1CA,#E5E2BC,Florida A&M performs at a similar level against both good and bad teams.,Florida A&M performs at a similar level regardless of the pace of the game.
312,Evansville,Evansville,-6.3729496631055,-4.75797573821206,-11.1309254013176,-50.2029345203592,88.2732521741582,315,290,65.3521641667333,341,109,5,24,#C1D8ED,#C9DDEF,#B0CEE8,#376AAE,#FE926E,Evansville plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Evansville plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
313,Grambling,Grambling,-8.15616321371412,-3.21982158274624,-11.3759847964604,26.0046483112279,-19.1739098576333,331,259,70.4693997876873,77,213,10,21,#B0CEE8,#DAE8F4,#AFCDE7,#F68E8F,#CCD5BE,Grambling plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Grambling performs at a similar level regardless of the pace of the game.
314,Western Michigan,Western Michigan,-5.06477133386347,-6.46261597119311,-11.5273873050566,-41.9235634059971,-35.6437442437637,288,317,66.38521734756,311,313,6,22,#CEE0F0,#B6D1E9,#AECDE7,#5783B9,#AFC6C1,Western Michigan plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Western Michigan plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
315,Eastern Michigan,Eastern Michigan,-7.40394136393923,-4.31243043395189,-11.7163717978911,-13.5178845654146,45.9644565544087,326,280,71.0247799772533,55,105,9,21,#B7D2EA,#CEE0F0,#ACCCE7,#BAD9D7,#F7B58E,Eastern Michigan plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Eastern Michigan plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
316,North Alabama,North Alabama,-10.2766572822117,-1.53522442759875,-11.8118817098105,17.4451411482821,5.31838627675021,349,221,69.5126843209394,126,272,5,21,#9BC1E2,#EDF4F9,#ACCBE7,#FFB3A8,#F0E1B6,North Alabama plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,North Alabama performs at a similar level regardless of the pace of the game.
317,Western Carolina,Western Carolina,-4.9126385098043,-7.09340439844459,-12.0060429082489,12.5383088637751,7.21979003354068,285,328,69.961077779438,98,58,10,21,#CFE1F1,#AFCDE7,#AACAE6,#FFC8B8,#F0DFB4,Western Carolina plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Western Carolina performs at a similar level regardless of the pace of the game.
318,Hampton,Hampton,-8.85309269324359,-3.18355842700458,-12.0366511202482,10.3207420726738,20.6117181238125,339,256,69.8802620360952,102,148,7,19,#A9CAE6,#DBE8F4,#AACAE6,#FFD2BF,#F2D0A7,Hampton performs at a similar level against both good and bad teams.,Hampton performs at a similar level regardless of the pace of the game.
319,Central Arkansas,Central Arkansas,-4.19234307664001,-7.94612708537337,-12.1384701620134,-22.5026345113294,13.8021594385113,270,340,73.3025850966667,8,48,9,20,#D6E5F3,#A5C7E5,#A9CAE6,#8FC0D0,#F1D8AE,Central Arkansas plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Central Arkansas performs at a similar level regardless of the pace of the game.
320,Central Michigan,Central Michigan,-6.28182441313545,-5.9464774697111,-12.2283018828465,24.351769248366,-44.9043587647939,313,311,69.3129047611391,140,319,7,23,#C2D9ED,#BBD5EB,#A9C9E6,#F99594,#9EBDC2,Central Michigan plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Central Michigan plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
321,Cal Poly,Cal Poly,-9.69326856728971,-2.60646432255072,-12.2997328898404,13.7537756748,10.8435491460458,347,243,66.59815571998,302,52,6,21,#A1C5E3,#E1ECF6,#A8C9E6,#FFC3B4,#F1DBB1,Cal Poly plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Cal Poly performs at a similar level regardless of the pace of the game.
322,Bucknell,Bucknell,-1.24680256122998,-11.2358818569328,-12.4826844181628,14.3517110589825,-19.5972327285007,210,353,69.0877004798133,153,142,9,23,#F2F7FB,#80B0DA,#A7C8E5,#FFC0B2,#CBD5BF,Bucknell plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Bucknell performs at a similar level regardless of the pace of the game.
323,Idaho State,Idaho State,-7.07536737623623,-5.43273691246706,-12.5081042887033,-13.8714565445955,-30.4174730049909,322,303,66.2040566287667,320,168,5,23,#BAD4EB,#C1D9ED,#A7C8E5,#B8D8D6,#B8CBC0,Idaho State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Idaho State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
324,Green Bay,Green Bay,-7.71076174921553,-4.81633138104832,-12.5270931302639,-31.8623361572341,3.86709362395012,328,291,66.4458145482867,309,301,4,25,#B4D0E9,#C8DDEF,#A7C8E5,#74A2C5,#EFE2B8,Green Bay plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Green Bay performs at a similar level regardless of the pace of the game.
325,Arkansas-Little Rock,Arkansas-Little Rock,-4.24366776128447,-8.33570892031447,-12.5793766815989,-0.800969576766608,15.3650121434195,273,342,67.8188861053095,241,143,6,19,#D5E5F3,#A1C4E3,#A6C8E5,#FAFCDF,#F1D6AC,Arkansas-Little Rock performs at a similar level against both good and bad teams.,Arkansas-Little Rock performs at a similar level regardless of the pace of the game.
326,McNeese State,McNeese State,-4.88601503909648,-7.87788233203625,-12.7638973711327,-0.759927124767722,-12.687977813759,284,338,71.1964149418267,50,283,7,22,#CFE1F1,#A6C8E5,#A5C7E5,#FBFCDF,#D8DBBD,McNeese State performs at a similar level against both good and bad teams.,McNeese State performs at a similar level regardless of the pace of the game.
327,Cal State Northridge,Cal State Northridge,-6.96325739818538,-6.17642480250786,-13.1396822006932,-21.0744616493582,6.89033992493781,321,315,66.8215744945573,288,298,6,22,#BBD5EB,#B9D3EA,#A2C6E4,#94C4D2,#F0DFB5,Cal State Northridge plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Cal State Northridge performs at a similar level regardless of the pace of the game.
328,Saint Thomas (Minn.),Saint Thomas (Minn.),1.98467105454606,-15.1993061943073,-13.2146351397612,-9.4875475248425,-1.59265014543392,139,358,66.8771239545973,285,195,7,20,#FFF3E5,#5395CD,#A2C5E4,#CEE4D9,#ECE5BC,Saint Thomas (Minn.) performs at a similar level against both good and bad teams.,Saint Thomas (Minn.) performs at a similar level regardless of the pace of the game.
329,South Carolina State,South Carolina State,-10.1528198807303,-3.21765799222062,-13.3704778729509,-5.59967219751409,-15.9012794825365,348,258,72.1089144126667,25,309,12,16,#9CC2E2,#DAE8F4,#A1C5E3,#E2EFDC,#D2D8BE,South Carolina State performs at a similar level against both good and bad teams.,South Carolina State performs at a similar level regardless of the pace of the game.
330,Alabama A&M,Alabama A&M,-14.2828783552908,0.761908041787831,-13.5209703135029,-26.6296507087859,-29.9610717214337,355,166,68.4369269107198,198,43,12,18,#74A9D7,#FFFAF4,#A0C4E3,#83B3CB,#B9CBC0,Alabama A&M plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Alabama A&M plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
331,Northern Arizona,Northern Arizona,-6.17459027998165,-7.38750238851211,-13.5620926684938,-7.74729318061716,29.2404339328728,312,333,67.1168113093553,269,351,7,23,#C3DAED,#ABCBE6,#9FC4E3,#D7E9DA,#F4C79F,Northern Arizona performs at a similar level against both good and bad teams.,Northern Arizona plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
332,Northwestern State,Northwestern State,-5.14503323362089,-8.57352899008879,-13.7185622237097,-21.701563819515,-2.31859856351163,292,344,72.852606182,15,233,6,23,#CDE0F0,#9EC3E3,#9EC3E3,#91C2D1,#EAE4BC,Northwestern State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Northwestern State performs at a similar level regardless of the pace of the game.
333,NJIT,NJIT,-9.31318715234295,-4.49416273392426,-13.8073498862672,3.2628251063426,38.7611107453002,345,283,67.907807030952,233,349,10,18,#A4C7E4,#CCDFF0,#9EC3E3,#FFF0D5,#F6BD95,NJIT performs at a similar level against both good and bad teams.,NJIT plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
334,Alabama State,Alabama State,-6.65902206157592,-7.31108249776414,-13.9701045593401,66.9372558430464,27.8966673392738,317,331,71.0133756282733,56,294,9,21,#BED7EC,#ACCCE7,#9DC2E2,#93003A,#F4C9A0,Alabama State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Alabama State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
335,Coppin State,Coppin State,-11.8201512732807,-2.1634210371064,-13.9835723103871,13.0499085457703,11.4240357840765,353,231,73.425761408,6,315,8,23,#8CB8DD,#E6EFF7,#9CC2E2,#FFC6B6,#F1DAB0,Coppin State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Coppin State performs at a similar level regardless of the pace of the game.
336,Idaho,Idaho,-4.21217462017866,-9.86662955918828,-14.0788041793669,44.9036114801094,-13.0847144818533,271,350,71.4602670169933,45,152,7,22,#D6E5F3,#8FBADE,#9CC1E2,#D03F5E,#D7DBBE,Idaho plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Idaho performs at a similar level regardless of the pace of the game.
337,Fairleigh Dickinson,Fairleigh Dickinson,-4.63531286563748,-9.54373171460573,-14.1790445802432,0.256869499135185,38.7394197407929,279,348,70.8242647148827,61,32,4,22,#D2E3F2,#93BCDF,#9BC1E2,#FFFDDF,#F6BD95,Fairleigh Dickinson performs at a similar level against both good and bad teams.,Fairleigh Dickinson plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
338,Houston Christian,Houston Christian,-5.65580236177302,-8.7152895491852,-14.3710919109582,-19.4796673150939,35.511529594203,302,346,70.1177274286653,93,270,7,18,#C8DDEF,#9CC2E2,#9AC0E1,#9CC8D3,#F5C099,Houston Christian plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Houston Christian plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
339,Southern Mississippi,Southern Mississippi,-6.6229643239339,-7.92119726970949,-14.5441615936434,13.056185150603,-4.57603589077606,316,339,68.4217841756171,200,186,5,26,#BED7EC,#A5C7E5,#99BFE1,#FFC6B6,#E6E2BC,Southern Mississippi plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Southern Mississippi performs at a similar level regardless of the pace of the game.
340,Tennessee-Martin,Tennessee-Martin,-7.82634408065635,-6.95223037253185,-14.7785744531882,74.9166688174014,10.0362030760746,329,325,70.3093487850424,87,170,6,22,#B3D0E9,#B0CEE8,#97BEE1,#93003A,#F0DCB2,Tennessee-Martin plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Tennessee-Martin performs at a similar level regardless of the pace of the game.
341,Bethune-Cookman,Bethune-Cookman,-9.11042779650853,-5.74071362102212,-14.8511414175306,31.8686569120678,32.0162710891643,343,309,67.887708243236,235,132,8,21,#A6C8E5,#BED6EC,#96BEE0,#EC757F,#F5C49C,Bethune-Cookman plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Bethune-Cookman plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
342,Maryland-Eastern Shore,Maryland-Eastern Shore,-14.1195683821962,-0.790396315369936,-14.9099646975661,22.1563854588487,-17.9301947390286,354,204,69.1943859727314,146,279,8,16,#76AAD7,#F6F9FC,#96BEE0,#FC9F9A,#CED6BE,Maryland-Eastern Shore plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Maryland-Eastern Shore performs at a similar level regardless of the pace of the game.
343,Central Connecticut,Central Connecticut,-9.00498034857151,-5.91490836520835,-14.9198887137799,5.24347612535383,6.35720781418778,340,310,67.0068032380667,276,198,8,24,#A7C9E5,#BCD5EB,#96BEE0,#FFE8CF,#F0E0B5,Central Connecticut performs at a similar level against both good and bad teams.,Central Connecticut performs at a similar level regardless of the pace of the game.
344,Holy Cross,Holy Cross,-8.26518864998667,-6.65624630262527,-14.9214349526119,38.2881178728998,44.1849043102975,333,321,68.4377903718989,197,252,7,22,#AFCDE7,#B3D0E9,#96BEE0,#E2596D,#F7B790,Holy Cross plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Holy Cross plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
345,William & Mary,William & Mary,-10.9036531426093,-4.02610701840177,-14.929760161011,39.2152158318293,99.009900990099,352,270,70.4534277706747,78,280,4,27,#95BDE0,#D1E2F1,#96BEE0,#E0556B,#FE926E,William & Mary plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,William & Mary plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
346,Maine,Maine,-9.15208857218859,-6.95775763039418,-16.1098462025828,15.6833241105525,-36.4886696399823,344,326,67.9963384436715,229,267,3,23,#A6C8E5,#B0CEE8,#8EB9DE,#FFBBAE,#ADC5C1,Maine plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Maine plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
347,Lamar,Lamar,-9.49648262659915,-6.66612347270123,-16.1626060993004,46.2004968318697,-25.0572240097884,346,322,67.9897052636143,230,130,0,27,#A3C6E4,#B3D0E9,#8DB8DE,#CC3A5B,#C2D0BF,Lamar plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Lamar plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
348,Charleston Southern,Charleston Southern,-8.62671376932303,-8.42709767117537,-17.0538114404984,32.2813827729362,-54.7869882691384,336,343,70.2951510277933,88,93,3,25,#ABCBE6,#A0C4E3,#87B5DC,#EC737E,#8CB4C4,Charleston Southern plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Charleston Southern plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
349,North Dakota,North Dakota,-6.86987133435501,-10.7819197674574,-17.6517911018124,23.7473172255322,4.77012130281018,320,352,69.1735646484203,148,245,4,25,#BCD5EB,#85B3DB,#83B2DB,#FA9895,#EFE1B7,North Dakota plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,North Dakota performs at a similar level regardless of the pace of the game.
350,Omaha,Omaha,-5.82532854652585,-11.9342598054371,-17.759588351963,21.1708321293816,-14.7990899240584,306,354,71.1680908058267,52,2,4,25,#C6DCEE,#78ABD8,#82B2DB,#FEA39C,#D4D9BE,Omaha plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Omaha performs at a similar level regardless of the pace of the game.
351,Columbia,Columbia,-9.08952748334222,-9.54773857549307,-18.6372660588353,8.19115036739487,1.05821968565263,342,349,70.89237550534,60,342,3,22,#A7C8E5,#93BCDF,#7CAED9,#FFDBC5,#EFE5BA,Columbia performs at a similar level against both good and bad teams.,Columbia performs at a similar level regardless of the pace of the game.
352,Chicago State,Chicago State,-8.83791568969883,-10.3321060055304,-19.1700216952292,1.29351496896301,-45.1698814203208,338,351,68.0217021660273,225,223,7,25,#A9CAE6,#8AB6DD,#78ABD8,#FFF9DB,#9EBDC3,Chicago State performs at a similar level against both good and bad teams.,Chicago State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
353,Arkansas-Pine Bluff,Arkansas-Pine Bluff,-7.29409839559568,-13.3358281843017,-20.6299265798974,-6.23455809058787,5.26440420043907,325,357,69.3742920732703,133,96,5,24,#B8D3EA,#68A2D3,#6EA5D5,#DFEDDB,#EFE1B6,Arkansas-Pine Bluff performs at a similar level against both good and bad teams.,Arkansas-Pine Bluff performs at a similar level regardless of the pace of the game.
354,Incarnate Word,Incarnate Word,-8.1884723490647,-12.7911194863125,-20.9795918353772,36.2153179771326,9.13327566132115,332,356,67.2323636682691,263,76,5,24,#AFCEE8,#6EA5D5,#6BA4D4,#E56273,#F0DDB3,Incarnate Word plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Incarnate Word performs at a similar level regardless of the pace of the game.
355,Mississippi Valley State,Mississippi Valley State,-10.6688487667377,-11.9524279626206,-22.6212767293582,-43.2727220857048,-47.3436484885144,350,355,72.2079161513333,22,212,2,26,#97BFE1,#78ABD8,#609CD1,#537EB8,#9ABBC3,Mississippi Valley State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Mississippi Valley State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
356,Eastern Illinois,Eastern Illinois,-16.7993404117804,-5.99207874053638,-22.7914191523168,-15.2082600743838,-32.640939316456,357,313,66.873061556884,286,262,3,26,#5C9AD0,#BBD5EB,#5F9CD0,#B1D4D5,#B4C9C1,Eastern Illinois plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Eastern Illinois plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
357,Delaware State,Delaware State,-14.8362837356076,-8.59334075457549,-23.4296244901831,12.0908244077227,27.0643528117806,356,345,69.7574943163251,108,104,0,25,#6FA6D5,#9EC3E3,#5A99CF,#FFCAB9,#F4C9A1,Delaware State performs at a similar level against both good and bad teams.,Delaware State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
